-9.4248,0.04778
-9.3301,0.055088
-9.2353,0.062286
-9.1406,0.069367
-9.0459,0.076322
-8.9512,0.08315
-8.8564,0.089835
-8.7617,0.09638
-8.667,0.10278
-8.5723,0.10903
-8.4776,0.11513
-8.3828,0.12107
-8.2881,0.12687
-8.1934,0.1325
-8.0987,0.13799
-8.004,0.14331
-7.9092,0.1485
-7.8145,0.13989
-7.7198,0.13105
-7.6251,0.12202
-7.5304,0.11277
-7.4356,0.10332
-7.3409,0.093681
-7.2462,0.083858
-7.1515,0.073864
-7.0567,0.063714
-6.962,0.053423
-6.8673,0.043005
-6.7726,0.032478
-6.6779,0.021858
-6.5831,0.011163
-6.4884,0.00040718
-6.3937,-0.010392
-6.299,-0.021221
-6.2043,-0.032065
-6.1095,-0.042914
-6.0148,-0.053752
-5.9201,-0.06457
-5.8254,-0.075362
-5.7306,-0.086119
-5.6359,-0.096833
-5.5412,-0.1075
-5.4465,-0.11811
-5.3518,-0.12867
-5.257,-0.13917
-5.1623,-0.14961
-5.0676,-0.15999
-4.9729,-0.17031
-4.8782,-0.18056
-4.7834,-0.19074
-4.6887,-0.20087
-4.594,-0.21093
-4.4993,-0.22093
-4.4045,-0.23086
-4.3098,-0.24074
-4.2151,-0.22083
-4.1204,-0.20072
-4.0257,-0.18039
-3.9309,-0.15985
-3.8362,-0.1391
-3.7415,-0.11816
-3.6468,-0.097034
-3.5521,-0.075764
-3.4573,-0.054389
-3.3626,-0.032969
-3.2679,-0.011578
-3.1732,0.017715
-3.0784,0.04733
-2.9837,0.077061
-2.889,0.10664
-2.7943,0.13577
-2.6996,0.16417
-2.6048,0.19161
-2.5101,0.21793
-2.4154,0.24309
-2.3207,0.29051
-2.226,0.33783
-2.1312,0.38529
-2.0365,0.43305
-1.9418,0.48115
-1.8471,0.51068
-1.7523,0.54076
-1.6576,0.57126
-1.5629,0.60208
-1.4682,0.63312
-1.3735,0.66431
-1.2787,0.69558
-1.184,0.7269
-1.0893,0.75823
-0.99457,0.78955
-0.89985,0.82084
-0.80513,0.85209
-0.71041,0.88328
-0.61569,0.91442
-0.52097,0.9455
-0.42625,0.97651
-0.33152,1.0075
-0.2368,1.0384
-0.14208,1.0692
-0.047361,1.0463
0.047361,1.0235
0.14208,1.0006
0.2368,0.97764
0.33152,0.95469
0.42625,0.93172
0.52097,0.90872
0.61569,0.8857
0.71041,0.86266
0.80513,0.8396
0.89985,0.81653
0.99457,0.79346
1.0893,0.77039
1.184,0.74732
1.2787,0.72427
1.3735,0.70126
1.4682,0.67828
1.5629,0.65537
1.6576,0.63255
1.7523,0.60984
1.8471,0.58727
1.9418,0.52896
2.0365,0.47042
2.1312,0.41177
2.226,0.3533
2.3207,0.29543
2.4154,0.23867
2.5101,0.18336
2.6048,0.12951
2.6996,0.10956
2.7943,0.088814
2.889,0.067357
2.9837,0.045311
3.0784,0.022811
3.1732,-1.9173e-06
3.2679,-0.022992
3.3626,-0.046041
3.4573,-0.06905
3.5521,-0.091941
3.6468,-0.11466
3.7415,-0.13716
3.8362,-0.15944
3.9309,-0.18146
4.0257,-0.20324
4.1204,-0.22476
4.2151,-0.24605
4.3098,-0.23565
4.4045,-0.22519
4.4993,-0.21465
4.594,-0.20404
4.6887,-0.19336
4.7834,-0.1826
4.8782,-0.17177
4.9729,-0.16087
5.0676,-0.1499
5.1623,-0.13886
5.257,-0.12775
5.3518,-0.11657
5.4465,-0.10533
5.5412,-0.094042
5.6359,-0.0827
5.7306,-0.071316
5.8254,-0.059901
5.9201,-0.048462
6.0148,-0.037013
6.1095,-0.02557
6.2043,-0.014146
6.299,-0.0027595
6.3937,0.008572
6.4884,0.019829
6.5831,0.030992
6.6779,0.042039
6.7726,0.052952
6.8673,0.063709
6.962,0.074291
7.0567,0.084682
7.1515,0.094865
7.2462,0.10483
7.3409,0.11456
7.4356,0.12405
7.5304,0.1333
7.6251,0.14229
7.7198,0.13701
7.8145,0.13159
7.9092,0.12602
8.004,0.1203
8.0987,0.11443
8.1934,0.10842
8.2881,0.10226
8.3828,0.095953
8.4776,0.089506
8.5723,0.082923
8.667,0.076207
8.7617,0.069364
8.8564,0.062396
8.9512,0.055316
9.0459,0.048128
9.1406,0.04084
9.2353,0.03346
9.3301,0.025996
9.4248,0.018458
